engine_id,application_id,transaction_id,finv_category,counterparty,classification_rule_id,classification_reason,stream_id,priority
liability,2420589,2755537960,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755538096,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755538288,SACC Loans,Fundo Loans,liability_product:personal_loan,"category=SACC Loans; rule=liability_product:personal_loan; evidence=product_type=personal_loan, counterparty=Fundo Loans",sacc_001,300
liability,2420589,2755537966,Non SACC Loans,Humm,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Humm",bnpl_002,300
liability,2420589,2755537666,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755537624,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755537979,Non SACC Loans,Wagepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagepay",wage_advance_003,300
liability,2420589,2755538037,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
liability,2420589,2755538214,Non SACC Loans,CBA Loans,liability_product:contract_loan,"category=Non SACC Loans; rule=liability_product:contract_loan; evidence=product_type=contract_loan, counterparty=CBA Loans",contract_loan_001,300
liability,2420589,2755538102,Non SACC Loans,Afterpay,liability_product:bnpl,"category=Non SACC Loans; rule=liability_product:bnpl; evidence=product_type=bnpl, counterparty=Afterpay",bnpl_001,300
liability,2420589,2755537726,Overdrawn,Overdrawn,liability_product:,"category=Overdrawn; rule=liability_product:; evidence=product_type=, counterparty=Overdrawn",,300
liability,2420589,2755538240,Non SACC Loans,CBA Loans,liability_product:contract_loan,"category=Non SACC Loans; rule=liability_product:contract_loan; evidence=product_type=contract_loan, counterparty=CBA Loans",contract_loan_001,300
liability,2420589,2755537651,Non SACC Loans,Wagepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Wagepay",wage_advance_003,300
liability,2420589,2755537790,Overdrawn,Overdrawn,liability_product:,"category=Overdrawn; rule=liability_product:; evidence=product_type=, counterparty=Overdrawn",,300
liability,2420589,2755537614,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
liability,2420589,2755537969,Overdrawn,Overdrawn,liability_product:,"category=Overdrawn; rule=liability_product:; evidence=product_type=, counterparty=Overdrawn",,300
liability,2420589,2755537903,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
liability,2420589,2755537564,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755538108,Overdrawn,Overdrawn,liability_product:,"category=Overdrawn; rule=liability_product:; evidence=product_type=, counterparty=Overdrawn",,300
liability,2420589,2755538314,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755538140,Non SACC Loans,MyPayNow,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=MyPayNow",wage_advance_002,300
liability,2420589,2755537555,Non SACC Loans,Beforepay,liability_product:wage_advance,"category=Non SACC Loans; rule=liability_product:wage_advance; evidence=product_type=wage_advance, counterparty=Beforepay",wage_advance_001,300
all_other_credit,2420589,2755538361,All Other Credits,-,,,,400
fee,2420589,2755538243,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538196,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537694,Overdrawn,Overdrawn Fee,debit_excess_interest,category=Overdrawn; rule=debit_excess_interest; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538058,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537619,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537662,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537773,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537708,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537579,Overdrawn,Overdrawn Fee,debit_excess_interest,category=Overdrawn; rule=debit_excess_interest; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537838,Overdrawn,Overdrawn Fee,debit_excess_interest,category=Overdrawn; rule=debit_excess_interest; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537863,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538038,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537984,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538328,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538187,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537558,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538260,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538313,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537839,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538287,Overdrawn,Overdrawn Fee,debit_excess_interest,category=Overdrawn; rule=debit_excess_interest; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538137,Overdrawn,Overdrawn Fee,debit_excess_interest,category=Overdrawn; rule=debit_excess_interest; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537726,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537790,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755537969,Overdrawn,Overdrawn Fee,debit_excess_interest,category=Overdrawn; rule=debit_excess_interest; evidence=counterparty=Overdrawn Fee,,500
fee,2420589,2755538108,Overdrawn,Overdrawn Fee,overdraw_fee,category=Overdrawn; rule=overdraw_fee; evidence=counterparty=Overdrawn Fee,,500
